,benchmark,dataset,name,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
578,cBench,4,consumer_tiffmedian,4,0.4101,0.4601,0.4001,0.4261,0.4101,0.4001,0.3711,0.4051,0.3961,0.4071,0.4191,0.4101,0.3781,0.4151,0.4351,0.4371,0.4011,0.3861,0.4131,0.4061,0.4091,0.3751,0.4201,0.4191,0.3851,0.4241,0.3761,0.4091,0.3861,0.4371,0.4361,0.3991,0.3831,0.4201,0.4171,0.4191,0.3811,0.4151,0.4181,0.4021,0.4121,0.3751,0.4131,0.3881,0.4371,0.4261,0.4171,0.4151,0.4371,0.3861,0.4081,0.3851,0.4161,0.3841,0.4181,0.3871,0.4241,0.3761,0.4181,0.3811,0.3921,0.4271,0.3931,0.3991,0.4351,0.4351,0.4111,0.4151,0.4371,0.4011,0.4121,0.3861,0.4251,0.3871,0.4191,0.3861,0.4211,0.3901,0.4161,0.3921,0.3871,0.4131,0.3931,0.3881,0.4331,0.3931,0.4201,0.4171,0.4151,0.3881,0.3961,0.4081,0.3741,0.3861,0.4071,0.4221,0.3911,0.3851,0.4031,0.4381,0.3991,0.4191,0.4341,0.4141,0.3851,0.3921,0.4091,0.3771,0.3961,0.3841,0.4161,0.3921,0.3971,0.3941,0.4131,0.4091,0.3721,0.3921,0.3871,0.4041,0.4461,0.4051,0.3751,0.3881,0.3791,0.3911,0.3791,0.3771
579,cBench,5,consumer_tiffmedian,4,0.1511,0.1461,0.1641,0.1681,0.1651,0.1651,0.1321,0.1491,0.1581,0.1631,0.1671,0.1531,0.1421,0.1581,0.1691,0.1711,0.1631,0.1381,0.1631,0.1701,0.1671,0.1481,0.1621,0.1641,0.1421,0.1701,0.1321,0.1511,0.1331,0.1731,0.1711,0.1591,0.1411,0.1691,0.1681,0.1631,0.1451,0.1661,0.1651,0.1451,0.1631,0.1311,0.1541,0.1331,0.1721,0.1701,0.1581,0.1741,0.1691,0.1531,0.1741,0.1391,0.1661,0.1421,0.1661,0.1461,0.1721,0.1451,0.1661,0.1481,0.1461,0.1701,0.1641,0.1331,0.1741,0.1711,0.1561,0.1761,0.1711,0.1481,0.1721,0.1411,0.1681,0.1451,0.1661,0.1471,0.1651,0.1461,0.1881,0.1531,0.1461,0.1611,0.1461,0.1321,0.1751,0.1531,0.1721,0.1571,0.1751,0.1531,0.1491,0.1711,0.1491,0.1441,0.1461,0.1661,0.1451,0.1491,0.1461,0.1861,0.1501,0.1751,0.1581,0.1741,0.1531,0.1481,0.1721,0.1501,0.1551,0.1451,0.1631,0.1591,0.1521,0.1551,0.1451,0.1751,0.1511,0.1561,0.1501,0.1481,0.1531,0.1721,0.1541,0.1531,0.1511,0.1521,0.1521,0.1531
580,cBench,1,consumer_mad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,cBench,2,consumer_mad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,cBench,3,consumer_mad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,cBench,4,consumer_mad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,cBench,5,consumer_mad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,cBench,1,telecom_adpcm_c,4,0.0661,0.0681,0.0661,0.0711,0.0701,0.0661,0.0681,0.0691,0.0701,0.0711,0.0701,0.0701,0.0701,0.0691,0.0731,0.0741,0.0661,0.0641,0.0701,0.0701,0.0711,0.0701,0.0671,0.0731,0.0691,0.0701,0.0691,0.0701,0.0701,0.0741,0.0751,0.0671,0.0671,0.0701,0.0711,0.0731,0.0681,0.0701,0.0711,0.0731,0.0721,0.0691,0.0721,0.0691,0.0741,0.0771,0.0681,0.0701,0.0761,0.0721,0.0731,0.0681,0.0691,0.0691,0.0701,0.0701,0.0731,0.0721,0.0671,0.0711,0.0731,0.0711,0.0681,0.0681,0.0731,0.0751,0.0691,0.0721,0.0711,0.0711,0.0741,0.0671,0.0701,0.0721,0.0711,0.0651,0.0731,0.0691,0.0711,0.0661,0.0681,0.0681,0.0701,0.0691,0.0711,0.0731,0.0721,0.0681,0.0721,0.0731,0.0741,0.0751,0.0731,0.0711,0.0721,0.0721,0.0711,0.0681,0.0681,0.0731,0.0691,0.0701,0.0711,0.0721,0.0731,0.0701,0.0731,0.0711,0.0711,0.0681,0.0651,0.0661,0.0721,0.0681,0.0731,0.0711,0.0711,0.0741,0.0731,0.0681,0.0711,0.0721,0.0721,0.0751,0.0731,0.0701,0.0711,0.0721
586,cBench,2,telecom_adpcm_c,4,4.0941,4.0961,4.1421,4.2581,4.2571,4.1041,4.0431,4.1591,4.1271,4.2561,4.2581,4.0851,4.0451,4.1611,4.6011,4.5831,4.1281,4.0711,4.1691,4.2581,4.2551,4.1991,4.2101,4.2581,4.1981,4.2101,4.0461,4.1611,4.1401,4.5531,4.5401,4.1311,4.0691,4.1631,4.2611,4.2581,4.1971,4.2121,4.2581,4.1991,4.2121,4.0421,4.1601,4.1481,4.5871,4.5551,4.3601,4.3671,4.5781,4.3521,4.3771,4.0671,4.1631,4.2621,4.2551,4.2231,4.2121,4.1931,4.2071,4.1411,4.1961,4.2091,4.1451,4.1391,4.5691,4.5501,4.3491,4.3691,4.5491,4.3651,4.3641,4.0681,4.1641,4.2521,4.2601,4.1971,4.2061,4.1991,4.2111,4.1421,4.2071,4.2091,4.1431,4.1391,4.5401,4.3561,4.3651,4.3601,4.3781,4.3661,4.3541,4.3671,4.3621,4.2561,4.1941,4.2101,4.1451,4.1441,4.1421,4.5431,4.3561,4.3701,4.3581,4.3661,4.3601,4.3621,4.3651,4.3631,4.2561,4.1941,4.2091,4.1451,4.1431,4.1451,4.3571,4.3801,4.3561,4.3671,4.3621,4.1441,4.3611,4.3661,4.3611,4.3601,4.3571,4.1421,4.3631,4.3631
587,cBench,3,telecom_adpcm_c,4,0.2421,0.2421,0.2491,0.2511,0.2561,0.2431,0.2461,0.2431,0.2481,0.2551,0.2581,0.2431,0.2431,0.2451,0.2651,0.2721,0.2451,0.2431,0.2511,0.2561,0.2521,0.2481,0.2481,0.2531,0.2511,0.2511,0.2441,0.2471,0.2411,0.2661,0.2671,0.2481,0.2411,0.2511,0.2581,0.2561,0.2501,0.2541,0.2521,0.2511,0.2501,0.2441,0.2491,0.2461,0.2711,0.2711,0.2611,0.2611,0.2711,0.2621,0.2591,0.2411,0.2511,0.2531,0.2531,0.2521,0.2541,0.2501,0.2541,0.2481,0.2531,0.2501,0.2471,0.2421,0.2701,0.2691,0.2581,0.2591,0.2681,0.2601,0.2601,0.2451,0.2491,0.2521,0.2551,0.2521,0.2531,0.2501,0.2511,0.2471,0.2481,0.2481,0.2411,0.2401,0.2711,0.2611,0.2581,0.2611,0.2591,0.2601,0.2561,0.2581,0.2601,0.2531,0.2511,0.2541,0.2441,0.2471,0.2441,0.2711,0.2621,0.2621,0.2611,0.2601,0.2571,0.2621,0.2591,0.2541,0.2481,0.2501,0.2491,0.2411,0.2431,0.2441,0.2631,0.2591,0.2571,0.2571,0.2601,0.2471,0.2601,0.2561,0.2551,0.2551,0.2591,0.2461,0.2591,0.2581
588,cBench,4,telecom_adpcm_c,4,0.4411,0.4391,0.4461,0.4611,0.4601,0.4421,0.4411,0.4551,0.4491,0.4651,0.4611,0.4451,0.4381,0.4541,0.4911,0.4961,0.4491,0.4421,0.4551,0.4641,0.4641,0.4551,0.4551,0.4611,0.4571,0.4581,0.4371,0.4541,0.4511,0.4911,0.4961,0.4451,0.4411,0.4531,0.4641,0.4611,0.4541,0.4581,0.4641,0.4551,0.4551,0.4391,0.4531,0.4481,0.4881,0.4971,0.4721,0.4671,0.4941,0.4741,0.4721,0.4431,0.4531,0.4611,0.4641,0.4541,0.4571,0.4551,0.4551,0.4471,0.4541,0.4591,0.4521,0.4491,0.4921,0.4951,0.4681,0.4721,0.4921,0.4741,0.4721,0.4391,0.4561,0.4581,0.4601,0.4551,0.4591,0.4511,0.4581,0.4501,0.4531,0.4591,0.4521,0.4451,0.4971,0.4731,0.4681,0.4701,0.4691,0.4681,0.4751,0.4741,0.4691,0.4611,0.4531,0.4581,0.4491,0.4521,0.4501,0.4921,0.4721,0.4691,0.4701,0.4741,0.4711,0.4731,0.4731,0.4691,0.4601,0.4511,0.4591,0.4491,0.4511,0.4511,0.4731,0.4711,0.4731,0.4711,0.4691,0.4491,0.4711,0.4811,0.4671,0.4781,0.4731,0.4521,0.4741,0.4741
589,cBench,5,telecom_adpcm_c,4,0.4201,0.4171,0.4301,0.4421,0.4431,0.4211,0.4251,0.4311,0.4291,0.4441,0.4401,0.4201,0.4261,0.4251,0.4711,0.4651,0.4291,0.4211,0.4321,0.4431,0.4411,0.4361,0.4341,0.4421,0.4331,0.4381,0.4221,0.4301,0.4221,0.4621,0.4701,0.4311,0.4181,0.4331,0.4501,0.4411,0.4361,0.4361,0.4421,0.4321,0.4331,0.4231,0.4321,0.4231,0.4661,0.4681,0.4501,0.4531,0.4671,0.4511,0.4501,0.4201,0.4311,0.4401,0.4431,0.4321,0.4351,0.4351,0.4341,0.4261,0.4331,0.4371,0.4251,0.4191,0.4621,0.4671,0.4561,0.4441,0.4711,0.4521,0.4491,0.4231,0.4341,0.4411,0.4421,0.4321,0.4341,0.4361,0.4371,0.4271,0.4341,0.4381,0.4281,0.4261,0.4681,0.4521,0.4501,0.4531,0.4461,0.4491,0.4491,0.4521,0.4471,0.4411,0.4321,0.4361,0.4261,0.4271,0.4281,0.4711,0.4541,0.4511,0.4531,0.4491,0.4491,0.4511,0.4461,0.4491,0.4411,0.4351,0.4391,0.4271,0.4271,0.4281,0.4491,0.4501,0.4471,0.4481,0.4451,0.4231,0.4531,0.4531,0.4461,0.4501,0.4481,0.4231,0.4471,0.4471
590,cBench,1,consumer_tiff2rgba,4,0.1111,0.1051,0.1071,0.1071,0.1041,0.1061,0.1001,0.1001,0.1141,0.1081,0.1051,0.1011,0.1001,0.1071,0.1091,0.1081,0.1101,0.1081,0.1111,0.1061,0.1081,0.0991,0.1021,0.1081,0.1031,0.1071,0.1011,0.1031,0.1001,0.1111,0.1081,0.1111,0.1111,0.1121,0.1041,0.1001,0.1021,0.1011,0.1021,0.1031,0.1041,0.1011,0.1051,0.1051,0.1051,0.1041,0.1131,0.1061,0.1061,0.1071,0.1121,0.1041,0.1061,0.1101,0.1081,0.0961,0.1081,0.1061,0.1021,0.0991,0.1011,0.1041,0.1041,0.1031,0.1111,0.1091,0.1121,0.1131,0.1061,0.1121,0.1121,0.1091,0.1161,0.1131,0.1061,0.0991,0.1041,0.1021,0.1071,0.1021,0.1031,0.1101,0.1011,0.1031,0.1111,0.1011,0.1001,0.1161,0.1121,0.1111,0.1061,0.1101,0.1031,0.1081,0.0991,0.1151,0.0991,0.0991,0.1041,0.1061,0.1101,0.1131,0.1091,0.1001,0.1111,0.1101,0.1101,0.1051,0.1101,0.1001,0.1051,0.0991,0.1051,0.1021,0.1151,0.1111,0.1091,0.1071,0.1081,0.1081,0.1061,0.1081,0.1141,0.1071,0.1121,0.1021,0.1111,0.1141
591,cBench,2,consumer_tiff2rgba,4,0.1521,0.1471,0.1471,0.1451,0.1621,0.1561,0.1411,0.1471,0.1601,0.1491,0.1481,0.1431,0.1421,0.1431,0.1531,0.1521,0.1481,0.1511,0.1521,0.1401,0.1471,0.1471,0.1431,0.1491,0.1391,0.1521,0.1481,0.1461,0.1491,0.1531,0.1501,0.1471,0.1521,0.1571,0.1531,0.1411,0.1501,0.1441,0.1361,0.1451,0.1461,0.1431,0.1381,0.1411,0.1491,0.1511,0.1481,0.1481,0.1491,0.1511,0.1571,0.1511,0.1451,0.1451,0.1511,0.1491,0.1441,0.1411,0.1481,0.1471,0.1571,0.1421,0.1511,0.1421,0.1461,0.1531,0.1681,0.1531,0.1501,0.1511,0.1491,0.1531,0.1521,0.1481,0.1471,0.1411,0.1481,0.1441,0.1461,0.1451,0.1391,0.1441,0.1501,0.1481,0.1511,0.1471,0.1491,0.1501,0.1541,0.1501,0.1441,0.1521,0.1591,0.1421,0.1441,0.1461,0.1461,0.1461,0.1431,0.1531,0.1541,0.1501,0.1501,0.1511,0.1471,0.1461,0.1521,0.1491,0.1451,0.1421,0.1421,0.1481,0.1461,0.1421,0.1521,0.1481,0.1461,0.1541,0.1591,0.1431,0.1501,0.1561,0.1451,0.1451,0.1521,0.1461,0.1441,0.1531
592,cBench,3,consumer_tiff2rgba,4,15.2421,15.4041,16.1821,15.2611,15.3471,15.2261,15.0851,15.3021,16.1751,15.4191,15.2591,15.2121,15.1461,15.2471,16.8541,16.1541,15.6181,15.6481,16.1171,15.2111,15.3051,15.0791,15.3271,15.2291,15.0891,15.5011,15.1081,15.2921,15.1011,16.1891,16.1511,15.6251,15.6231,16.2151,15.7161,15.3561,15.1161,15.4111,15.5501,15.3311,15.6081,15.1151,15.2341,15.1361,16.1201,16.2061,15.5071,16.3231,16.1291,15.4901,16.1301,15.4371,16.0231,15.6351,15.2951,15.1081,15.2891,15.1701,15.3661,15.1681,15.1451,15.3211,15.0981,15.1381,16.0241,16.2791,15.5051,16.1051,15.9571,15.4111,15.9391,15.5651,16.2821,15.5221,15.2561,15.0861,15.4461,15.1871,15.3151,15.0911,15.0741,15.4111,15.1431,15.1481,16.1501,15.4111,16.1671,15.4891,16.3571,15.4171,15.4501,16.1151,15.4121,15.3561,15.0911,15.5041,15.1301,15.1161,15.0681,15.9091,15.3731,15.9751,15.4701,15.9961,15.3731,15.4541,16.8421,15.4611,15.4531,15.1301,15.3011,15.0981,15.1131,15.1481,15.4771,16.1331,15.4491,15.4131,15.4011,15.1001,15.4881,16.0821,15.4971,15.4321,15.4711,15.1391,15.3961,15.4461
593,cBench,4,consumer_tiff2rgba,4,0.8211,0.8271,0.8831,0.8391,0.8491,0.8261,0.8061,0.8511,0.8761,0.8411,0.8391,0.8211,0.8021,0.8391,0.8951,0.9161,0.8551,0.9141,0.8771,0.8081,0.8311,0.8311,0.8551,0.8471,0.8241,0.8431,0.8281,0.8171,0.8221,0.9181,0.8981,0.8691,0.8701,0.8841,0.8001,0.8231,0.8371,0.8231,0.8241,0.8481,0.8031,0.8331,0.8681,0.8201,0.8881,0.8951,0.8531,0.8861,0.8761,0.8741,0.8871,0.8611,0.8701,0.8571,0.8301,0.8481,0.8371,0.8301,0.8611,0.8411,0.8461,0.8501,0.8291,0.8161,0.8871,0.9221,0.8871,0.8801,0.8761,0.8551,0.9021,0.8941,0.9021,0.8681,0.8341,0.8391,0.8501,0.8251,0.8471,0.8421,0.8161,0.8571,0.8661,0.8791,0.8831,0.9001,0.8731,0.8701,0.8931,0.8651,0.8991,0.8811,0.8731,0.8941,0.8591,0.8731,0.8371,0.8281,0.8251,0.8611,0.8681,0.8931,0.8801,0.8801,0.8541,0.8741,0.9091,0.8711,0.8941,0.8221,0.8301,0.8381,0.8151,0.8341,0.8571,0.9091,0.8791,0.8751,0.8611,0.8221,0.8981,0.8761,0.9041,0.8711,0.8791,0.8551,0.8671,0.8741
594,cBench,5,consumer_tiff2rgba,4,0.0501,0.0501,0.0511,0.0471,0.0471,0.0431,0.0471,0.0471,0.0521,0.0471,0.0501,0.0471,0.0461,0.0491,0.0511,0.0551,0.0461,0.0531,0.0481,0.0461,0.0471,0.0481,0.0501,0.0511,0.0471,0.0511,0.0501,0.0451,0.0501,0.0521,0.0501,0.0521,0.0541,0.0501,0.0481,0.0511,0.0461,0.0491,0.0481,0.0501,0.0451,0.0471,0.0491,0.0491,0.0511,0.0501,0.0521,0.0491,0.0501,0.0521,0.0471,0.0491,0.0501,0.0511,0.0481,0.0491,0.0501,0.0481,0.0481,0.0501,0.0481,0.0481,0.0451,0.0441,0.0521,0.0501,0.0521,0.0501,0.0511,0.0501,0.0521,0.0511,0.0501,0.0441,0.0511,0.0511,0.0481,0.0431,0.0511,0.0461,0.0461,0.0521,0.0501,0.0531,0.0531,0.0511,0.0461,0.0511,0.0471,0.0511,0.0501,0.0501,0.0551,0.0531,0.0471,0.0501,0.0471,0.0491,0.0481,0.0511,0.0481,0.0521,0.0511,0.0481,0.0501,0.0521,0.0551,0.0521,0.0491,0.0501,0.0521,0.0481,0.0481,0.0461,0.0501,0.0481,0.0501,0.0491,0.0481,0.0481,0.0521,0.0501,0.0491,0.0521,0.0481,0.0461,0.0491,0.0491
595,cBench,1,network_dijkstra,4,0.0031,0.0031,0.0031,0.0011,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0021,0.0031,0.0011,0.0031,0.0031,0.0031,0.0021,0.0031,0.0041,0.0031,0.0021,0.0031,0.0011,0.0021,0.0021,0.0031,0.0011,0.0031,0.0031,0.0031,0.0011,0.0021,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0021,0.0011,0.0031,0.0031,0.0031,0.0021,0.0021,0.0031,0.0011,0.0021,0.0011,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0011,0.0021,0.0031,0.0011,0.0031,0.0031,0.0021,0.0031,0.0031,0.0021,0.0031,0.0021,0.0021,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0011,0.0011,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0011,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0021,0.0021,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0021,0.0031,0.0031,0.0011,0.0011,0.0031,0.0021,0.0021,0.0031,0.0031,0.0031,0.0021,0.0031,0.0021
596,cBench,2,network_dijkstra,4,0.0191,0.0181,0.0181,0.0181,0.0171,0.0171,0.0181,0.0151,0.0171,0.0181,0.0201,0.0151,0.0151,0.0191,0.0181,0.0161,0.0191,0.0181,0.0211,0.0191,0.0211,0.0221,0.0161,0.0181,0.0151,0.0191,0.0191,0.0201,0.0211,0.0171,0.0181,0.0211,0.0201,0.0171,0.0171,0.0221,0.0171,0.0191,0.0171,0.0181,0.0191,0.0201,0.0231,0.0191,0.0161,0.0171,0.0171,0.0201,0.0221,0.0191,0.0141,0.0191,0.0201,0.0221,0.0191,0.0151,0.0181,0.0201,0.0191,0.0181,0.0171,0.0141,0.0201,0.0191,0.0191,0.0201,0.0201,0.0151,0.0151,0.0181,0.0191,0.0191,0.0201,0.0231,0.0171,0.0181,0.0201,0.0201,0.0191,0.0171,0.0171,0.0201,0.0161,0.0181,0.0181,0.0191,0.0151,0.0171,0.0211,0.0221,0.0171,0.0201,0.0211,0.0191,0.0191,0.0211,0.0201,0.0191,0.0211,0.0181,0.0201,0.0231,0.0161,0.0201,0.0191,0.0191,0.0181,0.0191,0.0211,0.0191,0.0181,0.0191,0.0191,0.0221,0.0201,0.0171,0.0191,0.0201,0.0201,0.0211,0.0201,0.0181,0.0201,0.0171,0.0181,0.0201,0.0161,0.0181
597,cBench,3,network_dijkstra,4,0.0881,0.0891,0.0861,0.0871,0.0931,0.1041,0.0851,0.1091,0.0901,0.0931,0.0941,0.1041,0.0841,0.1141,0.0911,0.0861,0.1011,0.0881,0.1111,0.0921,0.1031,0.0791,0.1071,0.1041,0.0781,0.1091,0.1001,0.1121,0.1071,0.0921,0.0871,0.1041,0.0871,0.1101,0.0941,0.1041,0.0841,0.1081,0.1031,0.0811,0.1071,0.1011,0.1121,0.1061,0.0891,0.1061,0.0841,0.1101,0.1061,0.0921,0.1081,0.0991,0.1091,0.1241,0.1021,0.0841,0.1091,0.0991,0.1071,0.1071,0.0991,0.1061,0.1121,0.1101,0.0871,0.1041,0.0831,0.1081,0.1051,0.0901,0.1091,0.0971,0.1101,0.1161,0.1011,0.0801,0.1051,0.1011,0.1081,0.1081,0.1011,0.1061,0.1101,0.1061,0.1041,0.0901,0.1101,0.1001,0.1091,0.1051,0.1001,0.1071,0.1051,0.1181,0.0991,0.1061,0.1031,0.1071,0.1091,0.1051,0.0851,0.1071,0.0981,0.1111,0.1041,0.1001,0.1031,0.1021,0.1211,0.1021,0.1101,0.1091,0.1101,0.1091,0.0951,0.1081,0.1041,0.1071,0.1051,0.1111,0.0971,0.1071,0.1021,0.1051,0.1021,0.1081,0.1041,0.1041
598,cBench,4,network_dijkstra,4,0.3471,0.3471,0.3281,0.3441,0.3611,0.3971,0.3261,0.4351,0.3341,0.3421,0.3631,0.4021,0.3281,0.4271,0.3491,0.3321,0.3951,0.3281,0.4171,0.3601,0.3991,0.3071,0.4101,0.3901,0.3071,0.4181,0.3801,0.4331,0.4121,0.3471,0.3331,0.3931,0.3301,0.4171,0.3621,0.4021,0.3031,0.4161,0.3931,0.3061,0.4121,0.3761,0.4311,0.4081,0.3321,0.3951,0.3181,0.4191,0.3931,0.3251,0.4181,0.3711,0.4151,0.4591,0.3901,0.3061,0.4101,0.3751,0.4151,0.4071,0.3811,0.4091,0.4081,0.4121,0.3291,0.3961,0.3121,0.4181,0.3971,0.3311,0.4191,0.3731,0.4191,0.4621,0.3891,0.3031,0.4101,0.3781,0.4101,0.4061,0.3781,0.4131,0.4091,0.4111,0.3961,0.3311,0.4201,0.3711,0.4201,0.3921,0.3701,0.4191,0.3941,0.4621,0.3821,0.4141,0.4071,0.4091,0.4111,0.3971,0.3301,0.4201,0.3701,0.4171,0.3951,0.3711,0.4201,0.3941,0.4621,0.3841,0.4091,0.4101,0.4101,0.4091,0.3731,0.4191,0.3891,0.3931,0.3951,0.4121,0.3711,0.4151,0.3941,0.3931,0.3901,0.4111,0.3931,0.3931
599,cBench,5,network_dijkstra,4,0.8941,0.8901,0.8611,0.8861,0.9311,1.0391,0.8291,1.1191,0.8541,0.8931,0.9351,1.0361,0.8331,1.1211,0.8941,0.8491,1.0171,0.8391,1.0821,0.9321,1.0371,0.7781,1.0651,1.0161,0.7831,1.0691,0.9751,1.1161,1.0491,0.8981,0.8441,1.0191,0.8371,1.0821,0.9381,1.0381,0.7841,1.0641,1.0111,0.7781,1.0631,0.9711,1.1171,1.0571,0.8471,1.0191,0.8091,1.0811,1.0251,0.8661,1.0801,0.9551,1.0771,1.1931,1.0151,0.7811,1.0661,0.9731,1.0671,1.0551,0.9731,1.0621,1.0541,1.0571,0.8491,1.0181,0.8101,1.0811,1.0251,0.9201,1.0821,0.9511,1.0711,1.1961,1.0131,0.7831,1.0621,0.9731,1.0611,1.0471,0.9741,1.0661,1.0521,1.0461,1.0221,0.8381,1.0801,0.9561,1.0801,1.0071,0.9531,1.0761,1.0081,1.1901,0.9731,1.0671,1.0581,1.0511,1.0571,1.0281,0.8391,1.0811,0.9541,1.0791,1.0051,0.9561,1.0781,1.0021,1.1931,0.9741,1.0661,1.0551,1.0531,1.0551,0.9541,1.0791,1.0061,1.0081,1.0011,1.0551,0.9551,1.0791,1.0081,1.0071,1.0071,1.0561,1.0071,1.0021
600,cBench,1,office_stringsearch1,4,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0011,0.0041,0.0031,0.0031,0.0031,0.0011,0.0041,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0011,0.0031,0.0011,0.0041,0.0031,0.0041,0.0031,0.0031,0.0031,0.0011,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0011,0.0031,0.0041,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0011,0.0031,0.0031,0.0021,0.0011,0.0031,0.0031,0.0031,0.0041,0.0031,0.0041,0.0041,0.0011,0.0021,0.0021,0.0031,0.0031,0.0031,0.0041,0.0031,0.0011,0.0031,0.0041,0.0041,0.0041,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0011,0.0041,0.0031,0.0031,0.0011,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0011,0.0031,0.0031,0.0031,0.0031
